student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxuqwbj933,,0.14,,0.14,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,attend_record_count,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2125877959818474,0.08029005555704226,-0.010542579507062035,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：attend_record_count、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk201,,0.13,,0.13,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,term_order,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07542787717850956,0.11659422820892208,-0.0073642539074779585,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：term_order、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj786,,0.12,,0.12,低风险,study,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484269,0.1165808949561728,-0.02182828069564141,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk000,,0.12,,0.12,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,semester,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.20927476771987608,0.07389988536313168,0.10761218065973278,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk614,,0.10882910783672527,,0.10882910783672527,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,term_order,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11782595000497344,-0.008138777498553068,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：term_order、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxwxxbj941,,0.1025,,0.1025,低风险,study,club_active_flag,lib_visit_count,semester,absent_rate,absent_rate,absent_count,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21288686798230042,0.11688556146124984,-0.02748041617059116,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：absent_rate、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj441,0.1,,,0.1,低风险,life,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.19128172654968992,-0.7532569984624162,-0.009073638484432144,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk305,0.1,,,0.1,低风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563304,0.1181565056716401,-0.039292755434550915,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj777,,0.0917355320004019,,0.0917355320004019,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07567843261459822,0.11716261680175845,-0.008236389295740058,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxsqxbj787,,0.09,,0.09,低风险,study,club_active_flag,lib_visit_count,semester,term_order,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07529432173201263,0.1173926168436804,-0.02345616507877622,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：term_order、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj445,,0.09,,0.09,低风险,study,club_active_flag,lib_visit_count,semester,absent_count,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,0.17761996598213023,0.10834717272842914,-0.024383504878015615,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：absent_count、club_active_flag、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbj753,,0.0875,,0.0875,低风险,study,club_active_flag,lib_visit_count,semester,term_order,year_start,year_start,bmi_count,run_punch_count,ywqz_mean,-0.3892156732079836,-1.247325455254751,-0.023733670395646184,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：term_order、club_active_flag、bmi_count。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj935,,0.08,,0.08,低风险,study,club_active_flag,lib_visit_count,semester,absent_count,absent_count,absent_rate,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07148870900604164,0.11843256106724331,-0.02588650149809037,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：absent_count、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk470,,0.08,,0.08,低风险,study,club_active_flag,lib_visit_count,semester,term_order,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21548654321688002,0.11461511718531436,-0.0268278284536068,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：term_order、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj132,,0.0775,,0.0775,低风险,study,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.3149666627729311,0.17226650465865626,-0.013787511488979599,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk953,,0.0725,,0.0725,低风险,study,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.216469821064841,0.11663956138771614,-0.010032844227491832,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbl957,,0.0725,,0.0725,低风险,study,club_active_flag,lib_visit_count,semester,semester,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21731929075757497,0.11651669148592615,-0.02704984780295655,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为低风险，主要由学习维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
