student_id,intervention_type,intervention_text,priority
pjxyqxbj683,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj116,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxyqwbj701,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk661,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj640,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj911,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk503,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxuqwbj450,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk732,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj188,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxyqxbk579,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxyqxbj754,能力,建议围绕运动维度建立低门槛运动计划，用学习节奏支持、任务拆解与学习资源补足增强持续性。,P3
pjxyqwbk925,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxyqxbj271,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbk949,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj492,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjvyzxbj998,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj564,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbk900,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj456,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk477,能力,建议围绕运动维度建立低门槛运动计划，用学习节奏支持、任务拆解与学习资源补足增强持续性。,P3
pjwrqxbj919,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk074,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk918,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbk855,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxyqxbl739,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk198,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxsqxbj969,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj849,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbj749,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxpqxbj978,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj868,动机,建议围绕运动维度建立低门槛运动计划，用目标激励、正反馈机制与成就感强化增强持续性。,P3
pjxuqwbj538,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxwxxbj993,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj763,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxuqwbj980,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbk668,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbj636,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj452,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbk638,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk342,能力,建议围绕运动维度建立低门槛运动计划，用学习节奏支持、任务拆解与学习资源补足增强持续性。,P3
pjxyqxbk162,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbl858,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj340,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxuqwbj830,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxxzxbj998,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbk511,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk401,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj496,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj367,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk775,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbk624,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj638,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxsqxbj936,能力,建议围绕运动维度建立低门槛运动计划，用学习节奏支持、任务拆解与学习资源补足增强持续性。,P3
pjxyqxbj315,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxpqxbj934,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj279,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbl943,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk125,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk603,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj063,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj225,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj840,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjwtqxbj971,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk510,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqwbj785,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxsqxbj780,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbj585,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxrqxbj996,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj511,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjwrqxbj952,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk783,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxsqxbj918,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj221,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbk835,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj492,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk204,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjwrzxbj996,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj750,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk882,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbj827,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxuqwbj890,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbj691,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk559,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
