student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,study_best_cls_model,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxwxxbj941,0.5014789590651059,0.0419934728146869,0.4826298648408227,0.3420340989068718,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj018,0.5014789590651059,0.0325257301393238,0.49173362388505903,0.34191277102982953,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj889,0.5014789590651059,0.019458525504733,0.5047526885223734,0.34189672436407076,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqwbj927,,0.244891623448631,0.4388040054033643,0.34184781442599765,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P2
pjxyqxbk997,0.5014789590651059,0.0266502520226143,0.49706907634321273,0.34173276247697765,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj574,0.5014789590651059,0.0322228414852607,0.4914939688379567,0.3417319231294411,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxwxxbj967,0.5014789590651059,0.1801084284106047,0.3423611755064448,0.3413161876607185,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxvzxbj997,0.5014789590651059,0.0259141852231806,0.49648130001429025,0.34129148143419225,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj078,,0.1543590803660749,0.5281951092371309,0.3412770948016029,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqxbk163,0.5014789590651059,0.0154063285436732,0.5067770688026197,0.3412207854704663,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxsqxbj764,0.5014789590651059,0.0145631323145064,0.5074791171170738,0.341173736165562,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqwbj902,0.5014789590651059,0.0242972026314278,0.4976724431676852,0.3411495349547396,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbk022,0.5014789590651059,0.0145631323145064,0.5071417204037033,0.3410612705944385,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqwbk514,0.5014789590651059,0.1108080752528236,0.4106233913350814,0.34097014188433694,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj319,0.5014789590651059,0.0204453334054048,0.5006199703767599,0.34084808761575686,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj991,0.5014789590651059,0.0395359594434875,0.4811474943225742,0.3407208042770558,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxuqwbj992,0.5014789590651059,0.0167082522430229,0.5039284631250803,0.34070522481106974,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqwbj488,0.5014789590651059,0.0484865324734001,0.4720584144296835,0.34067463532272985,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj108,0.5158455206761491,0.0325257301393238,0.4736025447919996,0.34065793186915744,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj903,0.5014789590651059,0.0602306903324064,0.4601160744941948,0.340608574630569,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
